10-11-08:22:59.351;miner1;Announced block                         ;14;277d7a…d1724e
10-11-08:22:59.466;miner1;Announced block                         ;14;277d7a…d1724e
10-11-08:22:59.466;miner1;Announced block                         ;14;277d7a…d1724e
10-11-08:23:05.376;miner1;🔨 mined potential block                 ;15;95e1d9…87495c
10-11-08:23:05.376;miner1;Propagated block                        ;-1;95e1d9…87495c
10-11-08:23:05.376;miner1;Announced block                         ;-1;95e1d9…87495c
10-11-08:23:05.376;miner1;Announced block                         ;15;95e1d9…87495c
10-11-08:23:05.506;miner1;Propagated block                        ;15;95e1d9…87495c
10-11-08:23:05.514;miner1;Propagated block                        ;15;95e1d9…87495c
10-11-08:23:05.562;miner1;Propagated block                        ;15;95e1d9…87495c
10-11-08:23:05.562;miner1;Announced block                         ;15;95e1d9…87495c
10-11-08:23:05.563;miner1;Announced block                         ;15;95e1d9…87495c
10-11-08:23:05.563;miner1;Announced block                         ;15;95e1d9…87495c
10-11-08:23:05.563;miner1;Announced block                         ;15;95e1d9…87495c
10-11-08:23:05.652;miner1;Announced block                         ;15;95e1d9…87495c
10-11-08:23:05.662;miner1;Announced block                         ;15;95e1d9…87495c
10-11-08:23:05.662;miner1;Announced block                         ;15;95e1d9…87495c
10-11-08:23:05.663;miner1;Announced block                         ;15;95e1d9…87495c
10-11-08:23:05.674;miner1;Queued propagated block                 ;15;95e1d9…87495c
10-11-08:23:12.564;miner1;Queued propagated block                 ;16;6016eb…3535b1
10-11-08:23:12.564;miner1;Importing propagated block              ;16;6016eb…3535b1
10-11-08:23:12.674;miner1;Propagated block                        ;-1;6016eb…3535b1
10-11-08:23:12.675;miner1;Propagated block                        ;16;6016eb…3535b1
10-11-08:23:12.774;miner1;Propagated block                        ;16;6016eb…3535b1
10-11-08:23:12.774;miner1;Propagated block                        ;16;6016eb…3535b1
10-11-08:23:12.794;miner1;Queued propagated block                 ;16;6016eb…3535b1
10-11-08:23:12.809;miner1;Announced block                         ;-1;6016eb…3535b1
10-11-08:23:12.809;miner1;Announced block                         ;16;6016eb…3535b1
10-11-08:23:12.878;miner1;Queued propagated block                 ;16;6016eb…3535b1
10-11-08:23:12.886;miner1;Announced block                         ;16;6016eb…3535b1
10-11-08:23:12.890;miner1;Announced block                         ;16;6016eb…3535b1
10-11-08:23:12.890;miner1;Announced block                         ;16;6016eb…3535b1
10-11-08:23:23.358;miner1;Queued propagated block                 ;17;8920d3…c8b66c
10-11-08:23:23.358;miner1;Importing propagated block              ;17;8920d3…c8b66c
10-11-08:23:23.555;miner1;Propagated block                        ;-1;8920d3…c8b66c
10-11-08:23:23.555;miner1;Propagated block                        ;17;8920d3…c8b66c
10-11-08:23:23.577;miner1;Propagated block                        ;17;8920d3…c8b66c
10-11-08:23:23.586;miner1;Propagated block                        ;17;8920d3…c8b66c
10-11-08:23:23.590;miner1;Queued propagated block                 ;17;8920d3…c8b66c
10-11-08:23:23.590;miner1;Announced block                         ;-1;8920d3…c8b66c
10-11-08:23:23.591;miner1;Announced block                         ;17;8920d3…c8b66c
10-11-08:23:23.663;miner1;Queued propagated block                 ;17;8920d3…c8b66c
10-11-08:23:23.591;miner1;Announced block                         ;17;8920d3…c8b66c
10-11-08:23:23.591;miner1;Announced block                         ;17;8920d3…c8b66c
10-11-08:23:23.591;miner1;Announced block                         ;17;8920d3…c8b66c
10-11-08:23:24.550;miner1;Queued propagated block                 ;18;722214…fd9f87
10-11-08:23:24.550;miner1;Importing propagated block              ;18;722214…fd9f87
10-11-08:23:24.589;miner1;Propagated block                        ;-1;722214…fd9f87
10-11-08:23:24.590;miner1;Propagated block                        ;18;722214…fd9f87
10-11-08:23:24.654;miner1;Propagated block                        ;18;722214…fd9f87
10-11-08:23:24.654;miner1;Propagated block                        ;18;722214…fd9f87
10-11-08:23:24.775;miner1;Announced block                         ;-1;722214…fd9f87
10-11-08:23:24.775;miner1;Announced block                         ;18;722214…fd9f87
10-11-08:23:24.874;miner1;Announced block                         ;18;722214…fd9f87
10-11-08:23:24.874;miner1;Announced block                         ;18;722214…fd9f87
10-11-08:23:24.874;miner1;Announced block                         ;18;722214…fd9f87
10-11-08:23:26.374;miner1;Queued propagated block                 ;19;d07531…bc5847
10-11-08:23:26.374;miner1;Importing propagated block              ;19;d07531…bc5847
10-11-08:23:26.463;miner1;Propagated block                        ;-1;d07531…bc5847
10-11-08:23:26.463;miner1;Propagated block                        ;19;d07531…bc5847
10-11-08:23:26.493;miner1;Propagated block                        ;19;d07531…bc5847
10-11-08:23:26.493;miner1;Propagated block                        ;19;d07531…bc5847
10-11-08:23:26.494;miner1;Announced block                         ;-1;d07531…bc5847
10-11-08:23:26.494;miner1;Announced block                         ;19;d07531…bc5847
10-11-08:23:26.568;miner1;Queued propagated block                 ;19;d07531…bc5847
10-11-08:23:26.568;miner1;Announced block                         ;19;d07531…bc5847
10-11-08:23:26.568;miner1;Announced block                         ;19;d07531…bc5847
10-11-08:23:26.568;miner1;Announced block                         ;19;d07531…bc5847
10-11-08:23:26.568;miner1;Announced block                         ;19;d07531…bc5847
10-11-08:23:26.568;miner1;Announced block                         ;19;d07531…bc5847
10-11-08:23:26.569;miner1;Announced block                         ;19;d07531…bc5847
10-11-08:23:26.569;miner1;Queued propagated block                 ;19;d07531…bc5847
10-11-08:23:26.718;miner1;Queued propagated block                 ;19;d07531…bc5847
10-11-08:20:26.857;miner2;🔨 mined potential block                 ;1;ba0794…5bfc7a
10-11-08:20:26.858;miner2;Propagated block                        ;-1;ba0794…5bfc7a
10-11-08:20:26.858;miner2;Announced block                         ;-1;ba0794…5bfc7a
10-11-08:20:29.182;miner2;Queued propagated block                 ;1;9c2008…0bbea8
10-11-08:20:29.182;miner2;Importing propagated block              ;1;9c2008…0bbea8
10-11-08:20:40.458;miner2;Queued propagated block                 ;1;ba0794…5bfc7a
10-11-08:20:41.182;miner2;Queued propagated block                 ;1;4d1b57…c33b0b
10-11-08:20:41.182;miner2;Importing propagated block              ;1;4d1b57…c33b0b
10-11-08:20:42.886;miner2;Queued propagated block                 ;1;ba0794…5bfc7a
10-11-08:20:44.664;miner2;Propagated block                        ;-1;9c2008…0bbea8
10-11-08:20:44.665;miner2;Propagated block                        ;1;9c2008…0bbea8
10-11-08:20:44.683;miner2;Propagated block                        ;-1;4d1b57…c33b0b
10-11-08:20:44.684;miner2;Propagated block                        ;1;4d1b57…c33b0b
10-11-08:20:44.862;miner2;Queued propagated block                 ;1;4d1b57…c33b0b
10-11-08:20:44.862;miner2;Importing propagated block              ;1;4d1b57…c33b0b
10-11-08:20:44.874;miner2;Queued propagated block                 ;1;ba0794…5bfc7a
10-11-08:20:44.895;miner2;Propagated block                        ;-1;4d1b57…c33b0b
10-11-08:20:44.895;miner2;Propagated block                        ;1;4d1b57…c33b0b
10-11-08:20:45.270;miner2;Queued propagated block                 ;1;9c2008…0bbea8
10-11-08:20:45.270;miner2;Importing propagated block              ;1;9c2008…0bbea8
