MTime;Miner;Message;BlockNr;Hash
11-08-23:13:01.915;miner3;🔨 mined potential block                 ;50107;66c3c1…cef3af
11-08-23:13:04.054;miner4;🔨 mined potential block                 ;50108;2c96ab…229a90
11-08-23:13:22.638;miner3;🔨 mined potential block                 ;50109;72ed6e…17be39
11-08-23:13:37.093;miner2;🔨 mined potential block                 ;50110;cc1434…b04190
11-08-23:13:42.378;miner3;🔨 mined potential block                 ;50111;2d9d4a…2136d8
11-08-23:13:51.534;miner4;🔨 mined potential block                 ;50112;1a15d9…dfb1f5
11-08-23:13:54.181;miner1;🔨 mined potential block                 ;50113;f6418a…40ec19
11-08-23:13:58.116;miner1;🔨 mined potential block                 ;50114;c6aca4…b08f20
11-08-23:14:03.738;miner1;🔨 mined potential block                 ;50115;b91169…6f7ddc
11-08-23:14:26.884;miner2;🔨 mined potential block                 ;50116;5c2c4a…1dc7a6
11-08-23:14:29.962;miner4;🔨 mined potential block                 ;50117;4bfec0…f66f4e
11-08-23:14:35.938;miner4;🔨 mined potential block                 ;50118;c688b7…b577d5
11-08-23:15:04.972;miner2;🔨 mined potential block                 ;50119;f8a38a…86d254
11-08-23:15:15.958;miner4;🔨 mined potential block                 ;50120;5a8bdb…50e715
11-08-23:15:35.431;miner1;🔨 mined potential block                 ;50121;dcec82…e644b9
11-08-23:15:36.628;miner4;🔨 mined potential block                 ;50122;f70c79…47a9a0
11-08-23:15:39.336;miner2;🔨 mined potential block                 ;50123;d6ad00…5693e4
11-08-23:15:42.555;miner3;🔨 mined potential block                 ;50124;ab37d1…519fb6
11-08-23:16:08.989;miner2;🔨 mined potential block                 ;50125;99b62f…d66efa
11-08-23:16:15.834;miner1;🔨 mined potential block                 ;50126;2347b6…a82383
11-08-23:16:20.444;miner1;🔨 mined potential block                 ;50127;b8b41a…bb5586
11-08-23:16:22.868;miner1;🔨 mined potential block                 ;50128;8b3248…6b65ba
11-08-23:16:23.429;miner4;🔨 mined potential block                 ;50129;315694…8afdd7
11-08-23:16:52.823;miner4;🔨 mined potential block                 ;50130;42fc15…c61d02
11-08-23:16:59.985;miner3;🔨 mined potential block                 ;50131;3ff499…7eede3
11-08-23:17:13.963;miner4;🔨 mined potential block                 ;50132;7fe00f…4f2ebd
11-08-23:17:21.646;miner3;🔨 mined potential block                 ;50133;e88a95…f5ada7
11-08-23:17:30.337;miner4;🔨 mined potential block                 ;50134;ab1d0c…c5b9c2
11-08-23:17:31.118;miner2;🔨 mined potential block                 ;50135;dd6d4d…c96937
11-08-23:17:35.201;miner2;🔨 mined potential block                 ;50136;5ec9c1…b04e12
11-08-23:17:45.842;miner2;🔨 mined potential block                 ;50137;916e34…cf21a1
11-08-23:17:50.607;miner1;🔨 mined potential block                 ;50138;250883…497edb
11-08-23:17:51.336;miner4;🔨 mined potential block                 ;50139;b2dff6…732d5d
11-08-23:17:55.866;miner3;🔨 mined potential block                 ;50140;7cf61e…78660c
11-08-23:18:08.289;miner2;🔨 mined potential block                 ;50141;d24721…33db4e
11-08-23:18:13.707;miner4;🔨 mined potential block                 ;50142;aa2863…4109c0
11-08-23:18:16.222;miner1;🔨 mined potential block                 ;50143;f2a65b…a74392
11-08-23:18:16.520;miner3;🔨 mined potential block                 ;50143;c01c63…c8070f
11-08-23:18:34.213;miner2;🔨 mined potential block                 ;50144;1ad6f3…d8879c
11-08-23:18:36.529;miner2;🔨 mined potential block                 ;50145;af3f44…f1b5e5
11-08-23:18:56.394;miner3;🔨 mined potential block                 ;50146;be682c…bf971e
11-08-23:18:59.099;miner3;🔨 mined potential block                 ;50147;4ae5a5…b9630a
11-08-23:19:23.375;miner2;🔨 mined potential block                 ;50148;b51396…28da76
11-08-23:19:46.593;miner4;🔨 mined potential block                 ;50149;bfed27…a449ae
11-08-23:19:53.435;miner4;🔨 mined potential block                 ;50150;035da5…817787
11-08-23:19:57.651;miner3;🔨 mined potential block                 ;50151;714255…150045
11-08-23:20:04.394;miner2;🔨 mined potential block                 ;50152;ac1cc5…48b847
11-08-23:20:42.408;miner4;🔨 mined potential block                 ;50153;975f0c…e992cc
11-08-23:20:49.395;miner1;🔨 mined potential block                 ;50154;0c7fb6…76ae88
11-08-23:20:50.370;miner1;🔨 mined potential block                 ;50155;2fcdd7…1b5ea4
11-08-23:20:54.738;miner4;🔨 mined potential block                 ;50156;ec7876…95ccd2
11-08-23:21:00.873;miner4;🔨 mined potential block                 ;50157;6915ba…740d2b
11-08-23:21:20.793;miner3;🔨 mined potential block                 ;50158;930b2e…7cdb3e
11-08-23:22:07.819;miner4;🔨 mined potential block                 ;50159;33ea9d…10d366
11-08-23:22:08.920;miner3;🔨 mined potential block                 ;50160;c71052…480d85
11-08-23:22:13.010;miner2;🔨 mined potential block                 ;50161;52b33c…a6f1f9
11-08-23:22:20.412;miner1;🔨 mined potential block                 ;50162;b3e317…23e1c2
11-08-23:22:31.033;miner1;🔨 mined potential block                 ;50163;27e824…bcde4e
11-08-23:22:52.292;miner1;🔨 mined potential block                 ;50164;4ad01a…f4cb16
11-08-23:22:52.847;miner1;🔨 mined potential block                 ;50165;d303b3…258e96
11-08-23:22:53.582;miner1;🔨 mined potential block                 ;50166;836816…a0d7ea
11-08-23:23:18.633;miner4;🔨 mined potential block                 ;50167;8b0da0…b205ce
11-08-23:23:24.149;miner2;🔨 mined potential block                 ;50168;121f8d…1c2493
11-08-23:23:30.244;miner2;🔨 mined potential block                 ;50169;4a768d…566197
11-08-23:23:33.230;miner4;🔨 mined potential block                 ;50170;487206…bc9743
11-08-23:23:59.027;miner4;🔨 mined potential block                 ;50171;5209c0…37aba9
11-08-23:24:02.435;miner2;🔨 mined potential block                 ;50172;ae7305…3f291c
11-08-23:24:08.068;miner2;🔨 mined potential block                 ;50173;03f306…772d27
11-08-23:24:18.017;miner1;🔨 mined potential block                 ;50174;5248b2…deeee9
11-08-23:24:29.079;miner4;🔨 mined potential block                 ;50175;ce9774…c081de
11-08-23:24:29.677;miner2;🔨 mined potential block                 ;50176;04a31a…621c4d
11-08-23:25:10.362;miner2;🔨 mined potential block                 ;50177;02937b…5c409e
11-08-23:25:11.531;miner4;🔨 mined potential block                 ;50178;2c93bb…6bb2f8
11-08-23:25:11.905;miner1;🔨 mined potential block                 ;50179;da52d5…9e58a4
11-08-23:25:11.998;miner1;🔨 mined potential block                 ;50180;88c326…c918af
11-08-23:25:12.458;miner4;🔨 mined potential block                 ;50180;f1e558…62f75f
11-08-23:25:13.695;miner3;🔨 mined potential block                 ;50181;1bcd87…508535
11-08-23:25:19.280;miner1;🔨 mined potential block                 ;50182;4c93ab…057d99
11-08-23:25:47.922;miner1;🔨 mined potential block                 ;50183;91225a…8962d2
11-08-23:25:51.689;miner4;🔨 mined potential block                 ;50184;1868c1…9f226b
11-08-23:26:05.455;miner1;🔨 mined potential block                 ;50185;0cea07…f6ac15
11-08-23:26:17.319;miner2;🔨 mined potential block                 ;50186;fe6d09…1d85bb
11-08-23:27:05.652;miner1;🔨 mined potential block                 ;50187;a1bb70…17eff4
11-08-23:27:32.425;miner2;🔨 mined potential block                 ;50188;088077…d0192a
11-08-23:27:49.307;miner1;🔨 mined potential block                 ;50189;8924b3…d3b056
11-08-23:28:09.712;miner1;🔨 mined potential block                 ;50190;0f82ef…7c8c3e
11-08-23:28:15.585;miner2;🔨 mined potential block                 ;50191;3a25b1…dafb6d
11-08-23:28:31.314;miner1;🔨 mined potential block                 ;50192;8402a8…74b5b9
11-08-23:28:55.524;miner4;🔨 mined potential block                 ;50193;c80b6d…ecd2c7
11-08-23:29:01.497;miner3;🔨 mined potential block                 ;50194;cb9c31…1161f0
11-08-23:29:10.426;miner3;🔨 mined potential block                 ;50195;287b14…ecc1ac
11-08-23:29:10.867;miner3;🔨 mined potential block                 ;50196;96e5c9…6310e3
11-08-23:29:12.589;miner2;🔨 mined potential block                 ;50197;7abbfe…a4a738
11-08-23:29:26.271;miner1;🔨 mined potential block                 ;50198;ecd8d6…d1abf8
11-08-23:29:30.506;miner4;🔨 mined potential block                 ;50199;eca19b…f0c8ef
11-08-23:29:34.858;miner2;🔨 mined potential block                 ;50200;4010ac…d3e570
11-08-23:29:36.115;miner2;🔨 mined potential block                 ;50201;f70e65…6fc846
11-08-23:30:05.608;miner1;🔨 mined potential block                 ;50202;eb488a…12e458
11-08-23:30:07.677;miner3;🔨 mined potential block                 ;50203;7a91be…8df5bc
11-08-23:30:15.512;miner3;🔨 mined potential block                 ;50204;b4315a…13b088
11-08-23:30:23.633;miner4;🔨 mined potential block                 ;50205;943781…e50f5a
11-08-23:30:28.276;miner1;🔨 mined potential block                 ;50206;f942f5…619672
11-08-23:31:27.521;miner4;🔨 mined potential block                 ;50207;4d4d62…4b81a8
11-08-23:31:40.971;miner3;🔨 mined potential block                 ;50208;1921cb…1eabf7
11-08-23:32:08.258;miner3;🔨 mined potential block                 ;50209;99ffaf…a8626c
11-08-23:32:14.610;miner1;🔨 mined potential block                 ;50210;a507bf…d7b798
11-08-23:32:20.336;miner2;🔨 mined potential block                 ;50211;2fdd08…a181a9
11-08-23:32:25.206;miner2;🔨 mined potential block                 ;50212;5dd9df…8c7c46
11-08-23:32:28.283;miner4;🔨 mined potential block                 ;50213;76400d…9f8749
11-08-23:32:29.493;miner2;🔨 mined potential block                 ;50214;76ef67…ba73d3
11-08-23:32:48.291;miner4;🔨 mined potential block                 ;50215;ba4e34…96d713
11-08-23:32:51.908;miner1;🔨 mined potential block                 ;50216;794eb6…c90c8b
11-08-23:32:55.209;miner3;🔨 mined potential block                 ;50217;53c219…3a5bcc
11-08-23:33:04.747;miner1;🔨 mined potential block                 ;50218;69a554…6e2f53
11-08-23:33:09.058;miner1;🔨 mined potential block                 ;50219;f50687…ced4b4
11-08-23:33:10.071;miner4;🔨 mined potential block                 ;50220;372c33…9a5df4
11-08-23:33:16.571;miner1;🔨 mined potential block                 ;50221;d67eee…a2d000
11-08-23:33:29.268;miner1;🔨 mined potential block                 ;50222;a3130d…05f2b8
11-08-23:33:38.952;miner3;🔨 mined potential block                 ;50223;ea947e…ba138c
11-08-23:34:05.896;miner4;🔨 mined potential block                 ;50224;5f6851…5e4f55
11-08-23:34:07.926;miner4;🔨 mined potential block                 ;50225;a1fb88…8ff3ed
11-08-23:34:13.275;miner1;🔨 mined potential block                 ;50226;f44f93…878258
11-08-23:34:25.043;miner4;🔨 mined potential block                 ;50227;24dcd1…958ed6
11-08-23:34:31.058;miner4;🔨 mined potential block                 ;50228;3e03f8…ff006c
11-08-23:34:42.321;miner2;🔨 mined potential block                 ;50229;d3628d…0482f1
11-08-23:34:59.024;miner2;🔨 mined potential block                 ;50230;440f85…a6393e
11-08-23:35:10.449;miner2;🔨 mined potential block                 ;50231;f15456…672376
11-08-23:35:14.160;miner3;🔨 mined potential block                 ;50232;97460e…ce8d85
11-08-23:35:14.207;miner1;🔨 mined potential block                 ;50232;d3c5fe…164b5f
11-08-23:35:21.640;miner1;🔨 mined potential block                 ;50233;56033a…c79f00
11-08-23:35:41.991;miner1;🔨 mined potential block                 ;50234;dc4645…5bfc6e
11-08-23:35:42.767;miner3;🔨 mined potential block                 ;50235;8977fb…582205
11-08-23:35:55.636;miner2;🔨 mined potential block                 ;50236;bde294…369f90
11-08-23:36:05.391;miner3;🔨 mined potential block                 ;50237;464dfb…cd9d83
11-08-23:36:06.775;miner2;🔨 mined potential block                 ;50238;d14a33…40c6dd
11-08-23:36:10.868;miner4;🔨 mined potential block                 ;50239;b2c7bf…9924f6
11-08-23:36:11.875;miner3;🔨 mined potential block                 ;50240;e2e187…df66aa
11-08-23:36:17.219;miner1;🔨 mined potential block                 ;50241;30f992…3b350b
11-08-23:36:20.760;miner4;🔨 mined potential block                 ;50242;5d64fc…99086e
11-08-23:36:26.615;miner3;🔨 mined potential block                 ;50243;fbf547…8765d3
11-08-23:36:40.069;miner3;🔨 mined potential block                 ;50244;a46a8a…86ff6f
11-08-23:36:50.192;miner3;🔨 mined potential block                 ;50245;ba03a6…86ef7a
11-08-23:36:51.627;miner1;🔨 mined potential block                 ;50246;92213d…ac3498
11-08-23:36:52.721;miner1;🔨 mined potential block                 ;50247;3bb4df…e65d73
11-08-23:36:55.502;miner3;🔨 mined potential block                 ;50248;f1a9af…3e9e6a
11-08-23:37:00.967;miner2;🔨 mined potential block                 ;50249;bf5ef8…0a04df
11-08-23:37:02.869;miner1;🔨 mined potential block                 ;50250;0897b5…549790
11-08-23:37:10.343;miner2;🔨 mined potential block                 ;50251;004883…e22a7b
11-08-23:37:26.589;miner3;🔨 mined potential block                 ;50252;1caa6f…c7b355
11-08-23:37:27.088;miner3;🔨 mined potential block                 ;50253;d0afea…8909af
11-08-23:37:37.108;miner1;🔨 mined potential block                 ;50254;e81a17…e8dd80
11-08-23:37:37.119;miner3;🔨 mined potential block                 ;50254;47473c…c017f6
11-08-23:38:20.627;miner3;🔨 mined potential block                 ;50255;dd8e00…c69124
11-08-23:38:59.631;miner4;🔨 mined potential block                 ;50256;0a3a13…c6cae3
11-08-23:39:01.157;miner1;🔨 mined potential block                 ;50257;700e44…de1e2b
11-08-23:39:10.790;miner4;🔨 mined potential block                 ;50258;73b3bf…2082b7
11-08-23:39:23.334;miner1;🔨 mined potential block                 ;50259;fb386e…72fa62
11-08-23:39:37.504;miner1;🔨 mined potential block                 ;50260;589c9d…aa1c43
11-08-23:39:44.194;miner3;🔨 mined potential block                 ;50261;91949c…85ab5c
11-08-23:39:50.619;miner1;🔨 mined potential block                 ;50262;5177e2…c74859
11-08-23:39:54.402;miner1;🔨 mined potential block                 ;50263;a19ab3…3108db
11-08-23:40:01.446;miner1;🔨 mined potential block                 ;50264;e1dae0…9422a7
11-08-23:40:08.525;miner1;🔨 mined potential block                 ;50265;c8bff4…2b354a
11-08-23:41:00.054;miner3;🔨 mined potential block                 ;50266;bad8b3…5a28ed
11-08-23:41:15.731;miner3;🔨 mined potential block                 ;50267;28efe7…cbad91
11-08-23:41:29.551;miner2;🔨 mined potential block                 ;50268;b968a1…44fd50
11-08-23:41:33.309;miner1;🔨 mined potential block                 ;50269;92df89…319b38
11-08-23:41:37.845;miner2;🔨 mined potential block                 ;50270;9c9cd5…d56299
11-08-23:41:40.223;miner1;🔨 mined potential block                 ;50271;ad44e3…00f7a5
11-08-23:41:47.306;miner3;🔨 mined potential block                 ;50272;f6432a…b3574c
11-08-23:42:25.200;miner3;🔨 mined potential block                 ;50273;bd7f7b…c7d03b
11-08-23:42:26.983;miner4;🔨 mined potential block                 ;50274;909493…348c6a
11-08-23:42:32.229;miner3;🔨 mined potential block                 ;50275;ea24da…b0f235
11-08-23:42:47.878;miner3;🔨 mined potential block                 ;50276;a17c8e…a75a0f
11-08-23:43:04.390;miner3;🔨 mined potential block                 ;50277;4037ad…094917
11-08-23:43:13.199;miner3;🔨 mined potential block                 ;50278;74d68a…582f59
11-08-23:43:18.226;miner2;🔨 mined potential block                 ;50279;dcb50b…aedde1
11-08-23:43:26.148;miner4;🔨 mined potential block                 ;50280;acc1f5…8ebd61
11-08-23:43:38.780;miner1;🔨 mined potential block                 ;50281;655747…8b7571
11-08-23:43:55.722;miner3;🔨 mined potential block                 ;50282;0e0efc…08d5cb
11-08-23:43:56.970;miner4;🔨 mined potential block                 ;50283;3b9acc…d208db
11-08-23:44:02.205;miner1;🔨 mined potential block                 ;50284;86957c…e3f02f
11-08-23:44:07.765;miner1;🔨 mined potential block                 ;50285;3db272…576c55
11-08-23:44:09.983;miner2;🔨 mined potential block                 ;50286;b1895e…08ab91
11-08-23:44:13.866;miner2;🔨 mined potential block                 ;50287;d88df1…41737d
11-08-23:44:35.358;miner4;🔨 mined potential block                 ;50288;a30876…c2f22c
11-08-23:44:36.343;miner2;🔨 mined potential block                 ;50289;3b7154…7b72d7
11-08-23:44:50.043;miner1;🔨 mined potential block                 ;50290;673ab6…d5a624
11-08-23:45:05.875;miner4;🔨 mined potential block                 ;50291;d6373e…cfac0b
11-08-23:45:20.542;miner3;🔨 mined potential block                 ;50292;d945e1…8f4f17
11-08-23:45:55.260;miner3;🔨 mined potential block                 ;50293;393301…bc7767
11-08-23:46:02.476;miner3;🔨 mined potential block                 ;50294;08f8ff…f2e1d9
11-08-23:46:03.143;miner3;🔨 mined potential block                 ;50295;03e8f7…0843f7
11-08-23:46:32.378;miner2;🔨 mined potential block                 ;50296;dea226…f1527c
11-08-23:46:41.126;miner2;🔨 mined potential block                 ;50297;eaeefd…67f7ab
11-08-23:46:51.229;miner4;🔨 mined potential block                 ;50298;4ccd99…d0956b
11-08-23:47:03.862;miner1;🔨 mined potential block                 ;50299;3c2546…2ad688
11-08-23:47:12.537;miner2;🔨 mined potential block                 ;50300;8a8fb4…46c869
11-08-23:47:25.184;miner4;🔨 mined potential block                 ;50301;3111ab…f0dd65
11-08-23:47:38.262;miner2;🔨 mined potential block                 ;50302;985b29…72ffb8
11-08-23:47:41.730;miner2;🔨 mined potential block                 ;50303;9f6feb…78898d
11-08-23:47:56.621;miner3;🔨 mined potential block                 ;50304;7bcbc4…acd2a0
11-08-23:48:02.643;miner3;🔨 mined potential block                 ;50305;ab5be3…9fad91
11-08-23:48:06.150;miner1;🔨 mined potential block                 ;50306;e1ddcc…8efd77
11-08-23:48:17.954;miner4;🔨 mined potential block                 ;50307;c7e040…ba85f6
11-08-23:48:39.514;miner2;🔨 mined potential block                 ;50308;ec8e49…fbb538
11-08-23:48:48.538;miner1;🔨 mined potential block                 ;50309;50c726…a577fb
11-08-23:49:08.220;miner1;🔨 mined potential block                 ;50310;efcf64…814990
11-08-23:49:22.153;miner3;🔨 mined potential block                 ;50311;f511b6…3813e1
11-08-23:49:37.108;miner1;🔨 mined potential block                 ;50312;613bd9…c36923
11-08-23:49:51.238;miner1;🔨 mined potential block                 ;50313;a8dd5a…6ef136
11-08-23:49:59.588;miner3;🔨 mined potential block                 ;50314;2eb3d5…256fce
11-08-23:50:19.645;miner3;🔨 mined potential block                 ;50315;6a561a…1d5920
11-08-23:50:20.010;miner4;🔨 mined potential block                 ;50316;ed2f21…61adcc
11-08-23:50:26.751;miner3;🔨 mined potential block                 ;50317;e94617…09bc4c
11-08-23:50:41.646;miner1;🔨 mined potential block                 ;50318;a61e18…6ad994
11-08-23:50:48.332;miner3;🔨 mined potential block                 ;50319;02b75f…c12959
11-08-23:50:51.275;miner2;🔨 mined potential block                 ;50320;d614df…795b2e
11-08-23:51:05.896;miner1;🔨 mined potential block                 ;50321;5b26fc…949ae2
11-08-23:51:07.480;miner4;🔨 mined potential block                 ;50322;cb9706…9571ac
11-08-23:51:21.577;miner3;🔨 mined potential block                 ;50323;3602c0…ece342
11-08-23:51:38.613;miner1;🔨 mined potential block                 ;50324;e6951e…13123d
11-08-23:51:53.430;miner4;🔨 mined potential block                 ;50325;5b64fe…35862b
11-08-23:52:01.838;miner3;🔨 mined potential block                 ;50326;5dea68…c34232
11-08-23:52:02.117;miner3;🔨 mined potential block                 ;50327;d26a83…c50b76
11-08-23:52:07.147;miner2;🔨 mined potential block                 ;50328;dac286…108479
11-08-23:52:17.316;miner4;🔨 mined potential block                 ;50329;b24f1a…237421
11-08-23:52:34.811;miner4;🔨 mined potential block                 ;50330;b2fe5a…0774ce
11-08-23:52:50.156;miner3;🔨 mined potential block                 ;50331;18fe28…fb5e24
11-08-23:53:15.727;miner4;🔨 mined potential block                 ;50332;c76d0a…1880b1
11-08-23:53:39.301;miner3;🔨 mined potential block                 ;50333;3ee6df…668630
11-08-23:53:50.636;miner3;🔨 mined potential block                 ;50334;f11eb4…9a3849
11-08-23:54:03.228;miner1;🔨 mined potential block                 ;50335;b8c10d…666c79
11-08-23:54:09.346;miner2;🔨 mined potential block                 ;50336;eb4628…a2b8b0
11-08-23:54:12.395;miner2;🔨 mined potential block                 ;50337;5f3972…260e0a
11-08-23:54:13.480;miner4;🔨 mined potential block                 ;50338;2d85c0…8d4efe
11-08-23:54:33.610;miner3;🔨 mined potential block                 ;50339;c9c777…1b6ffb
11-08-23:55:00.411;miner3;🔨 mined potential block                 ;50340;7aea94…7e6a7e
11-08-23:55:05.592;miner3;🔨 mined potential block                 ;50341;500de4…5185e5
11-08-23:55:21.253;miner3;🔨 mined potential block                 ;50342;c25fe9…3a1942
11-08-23:55:35.491;miner1;🔨 mined potential block                 ;50343;32dc59…06da95
11-08-23:55:38.851;miner4;🔨 mined potential block                 ;50344;83a458…136a98
11-08-23:55:54.844;miner4;🔨 mined potential block                 ;50345;e8b865…59fb52
11-08-23:55:58.738;miner3;🔨 mined potential block                 ;50346;0c4398…cbd4a8
11-08-23:55:59.392;miner2;🔨 mined potential block                 ;50347;569d77…33b336
11-08-23:56:02.413;miner1;🔨 mined potential block                 ;50348;ca180c…4d26d6
11-08-23:56:09.858;miner1;🔨 mined potential block                 ;50349;d627b5…247f42
11-08-23:56:21.693;miner4;🔨 mined potential block                 ;50350;3352bb…a0a1f7
11-08-23:56:22.285;miner2;🔨 mined potential block                 ;50351;3903bd…cd52af
11-08-23:56:49.186;miner4;🔨 mined potential block                 ;50352;ca69dc…b30699
11-08-23:57:01.239;miner1;🔨 mined potential block                 ;50353;7d3297…7e1088
11-08-23:57:17.097;miner2;🔨 mined potential block                 ;50354;a190fb…9ab8a3
11-08-23:57:25.935;miner3;🔨 mined potential block                 ;50355;f0d018…87cf87
11-08-23:57:27.077;miner2;🔨 mined potential block                 ;50356;25b028…206abf
11-08-23:57:58.517;miner4;🔨 mined potential block                 ;50357;100f35…eee13a
11-08-23:58:04.897;miner2;🔨 mined potential block                 ;50358;eabab4…2f7d14
11-08-23:58:20.948;miner1;🔨 mined potential block                 ;50359;aa9d9a…dce879
11-08-23:58:27.510;miner1;🔨 mined potential block                 ;50360;439d3b…2f9db0
11-08-23:58:41.172;miner3;🔨 mined potential block                 ;50361;bf3f3f…13b7eb
11-08-23:59:31.707;miner1;🔨 mined potential block                 ;50362;1d4abd…83ef92
11-08-23:59:31.913;miner4;🔨 mined potential block                 ;50362;662e49…7ff287
11-08-23:59:39.262;miner1;🔨 mined potential block                 ;50363;611502…c46806
11-09-00:00:13.929;miner3;🔨 mined potential block                 ;50364;6cfdba…e8cd60
11-09-00:00:16.674;miner4;🔨 mined potential block                 ;50365;4f529f…a4ddea
11-09-00:00:20.479;miner1;🔨 mined potential block                 ;50366;7cba65…d5123c
11-09-00:00:45.541;miner3;🔨 mined potential block                 ;50367;054b83…81955a
11-09-00:00:49.364;miner3;🔨 mined potential block                 ;50368;f69268…73e140
11-09-00:00:50.288;miner2;🔨 mined potential block                 ;50369;0fc1c7…d2d145
11-09-00:00:53.586;miner2;🔨 mined potential block                 ;50370;1740dd…69f501
11-09-00:00:54.510;miner2;🔨 mined potential block                 ;50371;12ef25…4a8bcc
11-09-00:01:15.516;miner1;🔨 mined potential block                 ;50372;80ff73…ec13e3
11-09-00:01:40.162;miner2;🔨 mined potential block                 ;50373;04c27f…cdeac2
11-09-00:01:47.704;miner1;🔨 mined potential block                 ;50374;c379b4…b0936a
11-09-00:01:50.820;miner3;🔨 mined potential block                 ;50375;c50859…223eb9
11-09-00:02:00.279;miner4;🔨 mined potential block                 ;50376;e996e9…49b763
11-09-00:02:02.008;miner1;🔨 mined potential block                 ;50377;b06d27…dc8c9f
11-09-00:02:06.705;miner4;🔨 mined potential block                 ;50378;7f4b41…072766
11-09-00:02:20.492;miner2;🔨 mined potential block                 ;50379;b35540…200642
11-09-00:02:50.569;miner1;🔨 mined potential block                 ;50380;df1e5c…7f3dd6
11-09-00:03:02.282;miner1;🔨 mined potential block                 ;50381;8d04f6…319f03
11-09-00:03:18.592;miner4;🔨 mined potential block                 ;50382;3fbaf1…317e2f
11-09-00:03:48.675;miner3;🔨 mined potential block                 ;50383;43029a…062ef4
11-09-00:04:11.086;miner2;🔨 mined potential block                 ;50384;06fa8d…ed5377
11-09-00:04:23.958;miner2;🔨 mined potential block                 ;50385;43b126…34bb51
11-09-00:04:46.969;miner3;🔨 mined potential block                 ;50386;4e5b4d…25aaf6
11-09-00:04:50.538;miner4;🔨 mined potential block                 ;50387;362419…663bd1
11-09-00:05:06.314;miner2;🔨 mined potential block                 ;50388;949307…b81100
11-09-00:05:07.363;miner1;🔨 mined potential block                 ;50389;ca0460…f25cbc
11-09-00:05:38.876;miner1;🔨 mined potential block                 ;50390;a92644…c88240
11-09-00:06:00.247;miner2;🔨 mined potential block                 ;50391;304604…6da7b7
11-09-00:06:10.398;miner3;🔨 mined potential block                 ;50392;d9d43c…5299da
11-09-00:06:12.530;miner2;🔨 mined potential block                 ;50393;fe334e…ff8b93
11-09-00:06:16.213;miner4;🔨 mined potential block                 ;50394;c5cae1…df632c
11-09-00:06:32.722;miner2;🔨 mined potential block                 ;50395;5490fd…f23e55
11-09-00:07:20.393;miner4;🔨 mined potential block                 ;50396;fcd1bc…68b66d
11-09-00:07:21.004;miner1;🔨 mined potential block                 ;50397;88dd28…e4441d
11-09-00:07:22.899;miner2;🔨 mined potential block                 ;50398;e96524…fd5f30
11-09-00:07:25.067;miner2;🔨 mined potential block                 ;50399;94fe42…486a4c
11-09-00:07:52.657;miner1;🔨 mined potential block                 ;50400;7679ca…23530e
11-09-00:08:10.829;miner2;🔨 mined potential block                 ;50401;8af639…396471
11-09-00:08:17.519;miner2;🔨 mined potential block                 ;50402;dc7c1b…2eaa9c
11-09-00:08:24.877;miner1;🔨 mined potential block                 ;50403;0d0089…c0bdd1
11-09-00:08:25.063;miner2;🔨 mined potential block                 ;50403;2050a2…d3b629
11-09-00:08:34.454;miner2;🔨 mined potential block                 ;50404;2e3211…7f4b77
11-09-00:08:34.534;miner4;🔨 mined potential block                 ;50404;952940…6fe1de
11-09-00:08:58.553;miner3;🔨 mined potential block                 ;50405;34427d…d12fcb
11-09-00:09:07.168;miner4;🔨 mined potential block                 ;50406;1405ec…b2e3e1
11-09-00:09:12.924;miner2;🔨 mined potential block                 ;50407;130a02…cfa25b
11-09-00:09:13.772;miner4;🔨 mined potential block                 ;50408;d71e49…eb6712
11-09-00:09:14.136;miner2;🔨 mined potential block                 ;50409;fda795…8ed049
11-09-00:09:16.632;miner3;🔨 mined potential block                 ;50410;5bb347…8705a1
11-09-00:09:32.243;miner2;🔨 mined potential block                 ;50411;41e62f…a910bb
11-09-00:09:46.980;miner1;🔨 mined potential block                 ;50412;460f75…c3faec
11-09-00:09:55.826;miner2;🔨 mined potential block                 ;50413;acc41a…d98d08
11-09-00:10:30.404;miner2;🔨 mined potential block                 ;50414;7d95d2…6525aa
11-09-00:11:01.943;miner4;🔨 mined potential block                 ;50415;ff15b7…4e9084
11-09-00:11:12.549;miner4;🔨 mined potential block                 ;50416;1e5310…eb9019
11-09-00:11:14.241;miner2;🔨 mined potential block                 ;50417;bd0c49…9c7260
11-09-00:11:16.489;miner2;🔨 mined potential block                 ;50418;0cf092…283d8b
11-09-00:11:29.954;miner3;🔨 mined potential block                 ;50419;d287af…110599
11-09-00:11:35.028;miner3;🔨 mined potential block                 ;50420;6932e6…0a6f56
11-09-00:12:07.931;miner1;🔨 mined potential block                 ;50421;31083d…f135a4
11-09-00:12:10.853;miner1;🔨 mined potential block                 ;50422;5dde1e…1a3d97
11-09-00:12:12.294;miner3;🔨 mined potential block                 ;50423;57d615…c9a011
11-09-00:12:23.119;miner2;🔨 mined potential block                 ;50424;149071…05501a
11-09-00:12:26.349;miner3;🔨 mined potential block                 ;50425;253b6d…e8af81
11-09-00:12:49.769;miner2;🔨 mined potential block                 ;50426;4b0dcd…e0e2e5
11-09-00:12:59.307;miner2;🔨 mined potential block                 ;50427;82575c…9be6ec
11-09-00:13:37.902;miner3;🔨 mined potential block                 ;50428;2744c4…e9547c
11-09-00:13:54.400;miner4;🔨 mined potential block                 ;50429;5ea169…914469
