MTime;Miner;Message;BlockNr;Hash
11-07-18:44:13.710;miner4;🔨 mined potential block                 ;42894;9bc5b5…63a3f7
11-07-18:44:17.561;miner3;🔨 mined potential block                 ;42895;4c0c1f…09ad2e
11-07-18:44:28.722;miner4;🔨 mined potential block                 ;42896;5248c9…b9cb83
11-07-18:44:38.199;miner1;🔨 mined potential block                 ;42897;0ec3bc…3e903c
11-07-18:45:09.581;miner1;🔨 mined potential block                 ;42898;3c9995…2c16d6
11-07-18:45:17.191;miner4;🔨 mined potential block                 ;42899;e07fca…0648f2
11-07-18:45:18.778;miner2;🔨 mined potential block                 ;42900;f185c0…03ee04
11-07-18:45:24.310;miner1;🔨 mined potential block                 ;42901;38609a…e06291
11-07-18:45:26.672;miner3;🔨 mined potential block                 ;42902;655e7f…5b62a0
11-07-18:45:46.482;miner3;🔨 mined potential block                 ;42903;b0a18d…45bcd3
11-07-18:46:01.539;miner1;🔨 mined potential block                 ;42904;195275…6ad971
11-07-18:46:10.222;miner4;🔨 mined potential block                 ;42905;c80523…1e23c6
11-07-18:46:21.454;miner4;🔨 mined potential block                 ;42906;6dcc10…da17de
11-07-18:46:26.837;miner3;🔨 mined potential block                 ;42907;05d6cd…b7fd0d
11-07-18:46:43.302;miner2;🔨 mined potential block                 ;42908;ece87a…d8a000
11-07-18:46:49.631;miner1;🔨 mined potential block                 ;42909;46af1d…98d0be
11-07-18:46:55.458;miner4;🔨 mined potential block                 ;42910;cbced8…8674e8
11-07-18:47:11.088;miner1;🔨 mined potential block                 ;42911;fd7251…fdc93e
11-07-18:47:11.576;miner4;🔨 mined potential block                 ;42912;e07cd6…3873e4
11-07-18:47:26.355;miner1;🔨 mined potential block                 ;42913;73b8dc…f64761
11-07-18:47:29.289;miner4;🔨 mined potential block                 ;42914;88bdb6…b72cc6
11-07-18:47:36.597;miner1;🔨 mined potential block                 ;42915;1a2e66…c58fec
11-07-18:47:41.090;miner2;🔨 mined potential block                 ;42916;638316…64771c
11-07-18:47:46.189;miner4;🔨 mined potential block                 ;42917;777448…b74532
11-07-18:47:56.940;miner4;🔨 mined potential block                 ;42918;2ac5d2…cc87f9
11-07-18:47:59.675;miner4;🔨 mined potential block                 ;42919;63f1f4…56bc14
11-07-18:48:38.969;miner1;🔨 mined potential block                 ;42920;b2e431…9ed3ef
11-07-18:48:52.864;miner4;🔨 mined potential block                 ;42921;00f222…89a4e7
11-07-18:49:27.330;miner2;🔨 mined potential block                 ;42922;f038d4…784561
11-07-18:49:30.667;miner2;🔨 mined potential block                 ;42923;dcc4f4…171cbb
11-07-18:49:48.532;miner1;🔨 mined potential block                 ;42924;32939d…6ac6cb
11-07-18:49:48.648;miner3;🔨 mined potential block                 ;42925;d6df65…ffe5a0
11-07-18:49:57.070;miner2;🔨 mined potential block                 ;42926;c39ef3…d3e2f1
11-07-18:50:02.177;miner4;🔨 mined potential block                 ;42927;d1e996…ceabd7
11-07-18:50:16.381;miner4;🔨 mined potential block                 ;42928;8a24ee…780e38
11-07-18:50:43.696;miner3;🔨 mined potential block                 ;42929;9cbd0b…1171b8
11-07-18:50:53.081;miner2;🔨 mined potential block                 ;42930;8581d4…aae912
11-07-18:50:53.143;miner4;🔨 mined potential block                 ;42931;794ea4…99c894
11-07-18:51:02.200;miner3;🔨 mined potential block                 ;42932;429dff…e13293
11-07-18:51:06.227;miner4;🔨 mined potential block                 ;42933;d884c4…39d92f
11-07-18:51:11.047;miner1;🔨 mined potential block                 ;42934;9b63a8…e31718
11-07-18:51:25.737;miner2;🔨 mined potential block                 ;42935;eb588e…ec6b0d
11-07-18:51:25.943;miner4;🔨 mined potential block                 ;42936;f26218…58bc2e
11-07-18:51:40.880;miner2;🔨 mined potential block                 ;42937;2a01b6…fd0aa2
11-07-18:52:02.411;miner2;🔨 mined potential block                 ;42938;8b3521…02645e
11-07-18:52:12.578;miner4;🔨 mined potential block                 ;42939;46d286…5497a7
11-07-18:52:17.347;miner1;🔨 mined potential block                 ;42940;d02e12…e73877
11-07-18:52:48.400;miner1;🔨 mined potential block                 ;42941;dbcf59…4c2692
11-07-18:52:57.771;miner2;🔨 mined potential block                 ;42942;0c564a…bfea84
11-07-18:53:24.238;miner1;🔨 mined potential block                 ;42943;9a857d…6d21a1
11-07-18:53:39.601;miner1;🔨 mined potential block                 ;42944;f243cd…709fd7
11-07-18:53:49.543;miner3;🔨 mined potential block                 ;42945;f9dc52…9fd2e0
11-07-18:53:52.878;miner1;🔨 mined potential block                 ;42946;d821b9…a96147
11-07-18:54:08.573;miner4;🔨 mined potential block                 ;42947;145a73…294236
11-07-18:54:34.194;miner3;🔨 mined potential block                 ;42948;4e7189…92ec7a
11-07-18:54:39.264;miner2;🔨 mined potential block                 ;42949;65940b…e8bae0
11-07-18:54:39.545;miner3;🔨 mined potential block                 ;42950;990f5e…a06d3c
11-07-18:54:57.992;miner4;🔨 mined potential block                 ;42951;e6ecf5…368669
11-07-18:55:01.988;miner4;🔨 mined potential block                 ;42952;ddd02c…1c9eb3
11-07-18:55:10.778;miner3;🔨 mined potential block                 ;42953;4acd14…b6d97f
11-07-18:55:14.746;miner3;🔨 mined potential block                 ;42954;eb5bf7…4b1d4b
11-07-18:55:17.890;miner2;🔨 mined potential block                 ;42955;cdeaaa…3d2def
11-07-18:55:21.782;miner2;🔨 mined potential block                 ;42956;cec713…5cbfff
11-07-18:55:29.074;miner2;🔨 mined potential block                 ;42957;1127aa…2046d5
11-07-18:55:40.268;miner2;🔨 mined potential block                 ;42958;c411ab…12371b
11-07-18:55:42.143;miner4;🔨 mined potential block                 ;42959;000239…8fa79a
11-07-18:55:49.918;miner3;🔨 mined potential block                 ;42960;3e74e8…7cf8f7
11-07-18:55:54.976;miner4;🔨 mined potential block                 ;42961;f23a81…c92094
11-07-18:56:27.837;miner1;🔨 mined potential block                 ;42962;a6cfdf…488bc7
11-07-18:56:28.355;miner2;🔨 mined potential block                 ;42963;1291e0…d774d0
11-07-18:56:31.086;miner2;🔨 mined potential block                 ;42964;4a91d3…64a3b1
11-07-18:56:32.560;miner4;🔨 mined potential block                 ;42965;94687a…dedcaf
11-07-18:56:33.942;miner4;🔨 mined potential block                 ;42966;dc59a9…b6f696
11-07-18:56:45.224;miner2;🔨 mined potential block                 ;42967;85cee5…8b1cf5
11-07-18:58:16.530;miner1;🔨 mined potential block                 ;42968;bec70a…74b5df
11-07-18:58:28.417;miner2;🔨 mined potential block                 ;42969;d5eedc…2eb0d2
11-07-18:58:31.404;miner1;🔨 mined potential block                 ;42970;395029…1e2ecc
11-07-18:58:45.389;miner2;🔨 mined potential block                 ;42971;6e2973…e05af0
11-07-18:58:49.097;miner1;🔨 mined potential block                 ;42972;1cb6e4…8e5d47
11-07-18:58:57.254;miner2;🔨 mined potential block                 ;42973;aa3b6b…f91081
11-07-18:59:08.716;miner4;🔨 mined potential block                 ;42974;2c56f6…d5e07b
11-07-18:59:22.246;miner2;🔨 mined potential block                 ;42975;f5f73a…eac74e
11-07-18:59:27.916;miner1;🔨 mined potential block                 ;42976;3a2706…352723
11-07-18:59:30.325;miner1;🔨 mined potential block                 ;42977;aeed15…b8aab0
11-07-18:59:31.289;miner3;🔨 mined potential block                 ;42978;abc6d8…d1f0e0
11-07-18:59:37.525;miner2;🔨 mined potential block                 ;42979;fcbf25…cde44d
11-07-18:59:38.996;miner1;🔨 mined potential block                 ;42980;2c0b46…dd152e
11-07-18:59:59.717;miner3;🔨 mined potential block                 ;42981;bdf6c7…72af83
11-07-19:00:07.589;miner1;🔨 mined potential block                 ;42982;7b14d3…ec25bc
11-07-19:00:27.030;miner2;🔨 mined potential block                 ;42983;de07fa…f98860
11-07-19:00:30.148;miner1;🔨 mined potential block                 ;42984;08c80d…5916ce
11-07-19:00:59.964;miner2;🔨 mined potential block                 ;42985;fdc1a3…4fc843
11-07-19:01:11.644;miner2;🔨 mined potential block                 ;42986;02afcf…886637
11-07-19:01:13.367;miner3;🔨 mined potential block                 ;42987;8f40c2…96c85c
11-07-19:01:16.753;miner4;🔨 mined potential block                 ;42988;32c0d9…767fec
11-07-19:01:27.616;miner1;🔨 mined potential block                 ;42989;f4dc58…c19173
11-07-19:01:31.618;miner3;🔨 mined potential block                 ;42990;beeefd…f33999
11-07-19:02:01.171;miner1;🔨 mined potential block                 ;42991;245e6c…ec0152
11-07-19:02:09.201;miner1;🔨 mined potential block                 ;42992;d399c6…699753
11-07-19:02:25.732;miner2;🔨 mined potential block                 ;42993;f2526b…231af0
11-07-19:02:32.731;miner3;🔨 mined potential block                 ;42994;076562…7adbfc
11-07-19:02:55.565;miner3;🔨 mined potential block                 ;42995;2a207d…2a119a
11-07-19:03:01.377;miner3;🔨 mined potential block                 ;42996;63c4f0…01ca09
11-07-19:03:02.671;miner1;🔨 mined potential block                 ;42997;567970…86862c
11-07-19:03:05.101;miner4;🔨 mined potential block                 ;42998;10ca94…18612d
11-07-19:03:28.384;miner1;🔨 mined potential block                 ;42999;b24c18…aebf7e
11-07-19:03:40.107;miner1;🔨 mined potential block                 ;43000;964498…283133
11-07-19:03:45.704;miner2;🔨 mined potential block                 ;43001;b4571c…d5899c
11-07-19:04:08.678;miner1;🔨 mined potential block                 ;43002;c2d02e…b9fede
11-07-19:04:54.858;miner2;🔨 mined potential block                 ;43003;8719be…01f423
11-07-19:04:55.923;miner2;🔨 mined potential block                 ;43004;d20082…54fcfb
11-07-19:05:04.165;miner1;🔨 mined potential block                 ;43005;fbbe77…e44aa3
11-07-19:05:55.317;miner2;🔨 mined potential block                 ;43006;adfe41…ae42b0
11-07-19:06:08.319;miner2;🔨 mined potential block                 ;43007;ff5c06…9888a7
11-07-19:06:16.372;miner3;🔨 mined potential block                 ;43008;969de9…be43d8
11-07-19:06:22.273;miner4;🔨 mined potential block                 ;43009;720b1d…266b5b
11-07-19:06:25.202;miner1;🔨 mined potential block                 ;43010;e2f0be…d96a2b
11-07-19:06:33.605;miner1;🔨 mined potential block                 ;43011;e2db86…264825
11-07-19:06:52.857;miner3;🔨 mined potential block                 ;43012;0ccef0…dfb0ab
11-07-19:07:10.842;miner1;🔨 mined potential block                 ;43013;91de7e…2ec28f
11-07-19:07:11.318;miner1;🔨 mined potential block                 ;43014;31cab6…79f325
11-07-19:07:21.976;miner3;🔨 mined potential block                 ;43015;2e23ec…4a17c5
11-07-19:07:23.005;miner1;🔨 mined potential block                 ;43016;a77b76…708b3b
11-07-19:07:27.904;miner3;🔨 mined potential block                 ;43017;844d16…787a7a
11-07-19:07:56.735;miner4;🔨 mined potential block                 ;43018;9225f3…718391
11-07-19:08:35.111;miner3;🔨 mined potential block                 ;43019;be4d4c…797eb3
11-07-19:08:35.391;miner4;🔨 mined potential block                 ;43020;0b5659…7d9144
11-07-19:08:49.214;miner4;🔨 mined potential block                 ;43021;3a1178…44b8dd
11-07-19:08:50.620;miner2;🔨 mined potential block                 ;43022;7b44d1…6e195a
11-07-19:09:17.271;miner4;🔨 mined potential block                 ;43023;42ee3e…08a963
11-07-19:09:20.487;miner3;🔨 mined potential block                 ;43024;9258c3…19193f
11-07-19:09:22.988;miner4;🔨 mined potential block                 ;43025;643cb0…bf20d7
11-07-19:10:12.243;miner3;🔨 mined potential block                 ;43026;15e297…c3196f
11-07-19:10:21.701;miner3;🔨 mined potential block                 ;43027;b89cbe…526f2f
11-07-19:10:56.088;miner1;🔨 mined potential block                 ;43028;e6e006…dbad7a
11-07-19:10:56.292;miner2;🔨 mined potential block                 ;43029;3d9209…f9e8fe
11-07-19:11:03.420;miner1;🔨 mined potential block                 ;43030;b11132…9de4e6
11-07-19:11:04.773;miner2;🔨 mined potential block                 ;43031;f15af4…f8e790
11-07-19:11:29.581;miner3;🔨 mined potential block                 ;43032;e86fb4…8eb9f9
11-07-19:11:37.407;miner3;🔨 mined potential block                 ;43033;219528…f9a092
11-07-19:11:43.287;miner3;🔨 mined potential block                 ;43034;c70d3f…e65c6d
11-07-19:11:50.008;miner1;🔨 mined potential block                 ;43035;1e2cef…1a5f03
11-07-19:11:54.069;miner2;🔨 mined potential block                 ;43036;6337b9…e59c29
11-07-19:11:58.979;miner3;🔨 mined potential block                 ;43037;82de21…328c5e
11-07-19:12:08.680;miner4;🔨 mined potential block                 ;43038;472d83…ab7b28
11-07-19:12:14.114;miner2;🔨 mined potential block                 ;43039;39d9c8…946e0d
11-07-19:12:21.705;miner1;🔨 mined potential block                 ;43040;956ce6…f09b87
11-07-19:12:40.358;miner1;🔨 mined potential block                 ;43041;b2f375…feb7e4
11-07-19:12:40.586;miner2;🔨 mined potential block                 ;43042;d93c2d…1c560f
11-07-19:12:56.153;miner3;🔨 mined potential block                 ;43043;5a2aa9…aed765
11-07-19:13:12.830;miner3;🔨 mined potential block                 ;43044;334821…dc0737
11-07-19:13:24.842;miner2;🔨 mined potential block                 ;43045;02ce17…40beb6
11-07-19:13:30.069;miner1;🔨 mined potential block                 ;43046;1f6e89…b3f64a
11-07-19:13:30.537;miner3;🔨 mined potential block                 ;43047;7cfe7b…ade12c
11-07-19:13:51.521;miner3;🔨 mined potential block                 ;43048;f05319…3780df
11-07-19:14:05.039;miner3;🔨 mined potential block                 ;43049;da7aeb…3cc969
11-07-19:14:07.904;miner3;🔨 mined potential block                 ;43050;600bfc…200f1c
11-07-19:14:09.798;miner1;🔨 mined potential block                 ;43051;458314…908927
11-07-19:14:25.645;miner2;🔨 mined potential block                 ;43052;231a6e…480917
11-07-19:14:40.358;miner2;🔨 mined potential block                 ;43053;70bb92…afe7e6
11-07-19:14:48.885;miner2;🔨 mined potential block                 ;43054;5068ad…38b59f
11-07-19:14:50.031;miner4;🔨 mined potential block                 ;43055;22fe5e…7cf210
11-07-19:15:07.681;miner1;🔨 mined potential block                 ;43056;56f75b…c94cf8
11-07-19:15:19.512;miner2;🔨 mined potential block                 ;43057;cae11a…6d4d48
11-07-19:15:33.810;miner3;🔨 mined potential block                 ;43058;f447fd…3afbe1
11-07-19:15:34.827;miner1;🔨 mined potential block                 ;43059;0f1b44…306414
11-07-19:15:35.130;miner2;🔨 mined potential block                 ;43060;ffe1d1…da5457
11-07-19:15:39.224;miner1;🔨 mined potential block                 ;43061;284043…cc7962
11-07-19:16:30.337;miner1;🔨 mined potential block                 ;43062;bfa5b4…c1237a
11-07-19:16:33.977;miner2;🔨 mined potential block                 ;43063;b7cb0f…1ab46f
11-07-19:16:50.397;miner2;🔨 mined potential block                 ;43064;5d8d93…ead5c0
11-07-19:17:18.181;miner3;🔨 mined potential block                 ;43065;8b208d…9d305c
11-07-19:17:40.371;miner1;🔨 mined potential block                 ;43066;fbc795…e0ed42
11-07-19:17:42.197;miner3;🔨 mined potential block                 ;43067;0b335c…a69445
11-07-19:17:58.263;miner1;🔨 mined potential block                 ;43068;29a7ad…888fdf
11-07-19:18:29.949;miner2;🔨 mined potential block                 ;43069;58c2a4…04761d
11-07-19:18:35.777;miner3;🔨 mined potential block                 ;43070;67f63b…0403ff
11-07-19:18:39.180;miner4;🔨 mined potential block                 ;43071;fbb5fd…fc51ef
11-07-19:19:12.814;miner3;🔨 mined potential block                 ;43072;5dda2b…170a8a
11-07-19:19:20.928;miner4;🔨 mined potential block                 ;43073;2d5cd9…a8e866
11-07-19:19:28.975;miner2;🔨 mined potential block                 ;43074;0640f2…04f322
11-07-19:20:03.374;miner4;🔨 mined potential block                 ;43075;678fee…4cabd3
11-07-19:20:04.655;miner1;🔨 mined potential block                 ;43076;ff1403…e61b8d
11-07-19:20:05.307;miner3;🔨 mined potential block                 ;43077;d4d034…ad8d32
11-07-19:20:09.112;miner2;🔨 mined potential block                 ;43078;15cb76…f9afb3
11-07-19:20:15.550;miner1;🔨 mined potential block                 ;43079;d8fc3e…401ec5
11-07-19:20:18.205;miner2;🔨 mined potential block                 ;43080;36395d…158fdc
11-07-19:20:50.023;miner1;🔨 mined potential block                 ;43081;f3b515…2472c2
11-07-19:20:53.285;miner2;🔨 mined potential block                 ;43082;5f970f…79ecaf
11-07-19:21:00.277;miner3;🔨 mined potential block                 ;43083;f118f4…d9f851
11-07-19:21:09.905;miner2;🔨 mined potential block                 ;43084;cc7d54…a9180d
11-07-19:21:55.966;miner2;🔨 mined potential block                 ;43085;c99f03…739d01
11-07-19:21:57.924;miner1;🔨 mined potential block                 ;43086;8d5364…363e15
11-07-19:22:20.104;miner1;🔨 mined potential block                 ;43087;e919f8…b158f8
11-07-19:22:32.294;miner2;🔨 mined potential block                 ;43088;410f43…d8ca22
11-07-19:22:33.902;miner2;🔨 mined potential block                 ;43089;5c88d6…7d2aa8
11-07-19:22:33.945;miner3;🔨 mined potential block                 ;43090;28d285…443094
11-07-19:22:51.201;miner2;🔨 mined potential block                 ;43091;22ff01…2c0a02
11-07-19:22:58.032;miner3;🔨 mined potential block                 ;43092;572f41…b14fcb
11-07-19:23:11.529;miner4;🔨 mined potential block                 ;43093;72ce26…a7c834
11-07-19:24:14.692;miner1;🔨 mined potential block                 ;43094;8e8e19…31ef09
11-07-19:24:35.798;miner3;🔨 mined potential block                 ;43095;f874cc…7099aa
11-07-19:24:37.795;miner3;🔨 mined potential block                 ;43096;17ee08…20ac36
11-07-19:24:40.712;miner2;🔨 mined potential block                 ;43097;c44be1…3be75c
11-07-19:24:53.873;miner3;🔨 mined potential block                 ;43098;203528…1bc419
11-07-19:25:08.973;miner2;🔨 mined potential block                 ;43099;d5b947…e72d8e
11-07-19:25:15.308;miner4;🔨 mined potential block                 ;43100;4c3922…d3fa6e
11-07-19:25:45.603;miner1;🔨 mined potential block                 ;43101;6b4768…3b5790
11-07-19:26:06.367;miner2;🔨 mined potential block                 ;43102;5fb429…2ae695
11-07-19:26:41.945;miner4;🔨 mined potential block                 ;43103;1e03d2…a63aaa
11-07-19:26:50.274;miner4;🔨 mined potential block                 ;43104;b242ac…1a6dea
11-07-19:27:14.174;miner4;🔨 mined potential block                 ;43105;c772bb…c3a3ff
11-07-19:27:20.366;miner1;🔨 mined potential block                 ;43106;b4ad8b…762062
11-07-19:27:51.009;miner4;🔨 mined potential block                 ;43107;73c0e0…e565bc
11-07-19:28:18.793;miner3;🔨 mined potential block                 ;43108;23c60c…1509b8
11-07-19:28:37.617;miner4;🔨 mined potential block                 ;43109;e0c2d9…7d609e
11-07-19:29:21.581;miner1;🔨 mined potential block                 ;43110;e5c42c…9067d5
11-07-19:29:46.354;miner1;🔨 mined potential block                 ;43111;733728…b5a478
11-07-19:29:48.258;miner3;🔨 mined potential block                 ;43112;3918b6…9ff80c
11-07-19:29:49.205;miner2;🔨 mined potential block                 ;43113;7191e8…5784fc
11-07-19:29:52.908;miner4;🔨 mined potential block                 ;43114;2c9b8c…d8a5b1
11-07-19:30:08.115;miner2;🔨 mined potential block                 ;43115;4e1843…6b9c57
11-07-19:30:09.368;miner1;🔨 mined potential block                 ;43116;193e4b…880427
11-07-19:30:31.001;miner4;🔨 mined potential block                 ;43117;044e26…01f443
11-07-19:30:46.953;miner3;🔨 mined potential block                 ;43118;a38795…2b42f7
11-07-19:30:52.900;miner3;🔨 mined potential block                 ;43119;1934a1…3ee88b
11-07-19:30:53.351;miner1;🔨 mined potential block                 ;43120;d8d29d…92c9de
11-07-19:31:13.851;miner2;🔨 mined potential block                 ;43121;366050…582ae3
11-07-19:31:23.950;miner4;🔨 mined potential block                 ;43122;86a8d9…406ae5
11-07-19:31:24.285;miner2;🔨 mined potential block                 ;43122;94e8f3…8aa63c
11-07-19:31:24.583;miner4;🔨 mined potential block                 ;43123;24bb22…312f00
11-07-19:31:24.802;miner3;🔨 mined potential block                 ;43124;5a97c2…44936e
11-07-19:31:30.345;miner4;🔨 mined potential block                 ;43125;875d95…74ee91
11-07-19:31:52.354;miner1;🔨 mined potential block                 ;43126;a7ed84…bb4a2d
11-07-19:31:58.542;miner3;🔨 mined potential block                 ;43127;23a630…256551
11-07-19:32:38.574;miner3;🔨 mined potential block                 ;43128;bcd2f6…d543dc
11-07-19:32:42.571;miner4;🔨 mined potential block                 ;43129;332baf…646ad0
11-07-19:32:42.733;miner2;🔨 mined potential block                 ;43130;1606d3…596f99
11-07-19:32:46.156;miner4;🔨 mined potential block                 ;43131;d4c75c…a5ac1f
11-07-19:33:01.891;miner4;🔨 mined potential block                 ;43132;e3ef35…b32384
11-07-19:33:09.820;miner2;🔨 mined potential block                 ;43133;35524e…e657f2
11-07-19:33:25.069;miner3;🔨 mined potential block                 ;43134;f08b41…c44d52
11-07-19:33:27.362;miner1;🔨 mined potential block                 ;43135;7b506d…309ec5
11-07-19:33:57.966;miner4;🔨 mined potential block                 ;43136;556e9c…7a0138
11-07-19:34:47.475;miner3;🔨 mined potential block                 ;43137;730369…849a64
11-07-19:34:51.823;miner1;🔨 mined potential block                 ;43138;f696dc…0ed7c0
11-07-19:35:05.221;miner1;🔨 mined potential block                 ;43139;8de3f7…b30a82
11-07-19:35:05.420;miner1;🔨 mined potential block                 ;43140;e6374d…7d4b64
11-07-19:35:07.488;miner2;🔨 mined potential block                 ;43141;01b488…4b8845
11-07-19:35:20.967;miner2;🔨 mined potential block                 ;43142;7eee51…0301e8
11-07-19:35:32.353;miner1;🔨 mined potential block                 ;43143;d80296…ad83c7
11-07-19:35:35.227;miner1;🔨 mined potential block                 ;43144;325634…c64996
11-07-19:35:37.898;miner3;🔨 mined potential block                 ;43145;92ae29…b530dc
11-07-19:35:50.394;miner4;🔨 mined potential block                 ;43146;1b05e5…a0671c
11-07-19:35:52.724;miner4;🔨 mined potential block                 ;43147;5bbd12…c4496c
11-07-19:35:56.811;miner3;🔨 mined potential block                 ;43148;e094aa…d261ee
11-07-19:36:02.154;miner3;🔨 mined potential block                 ;43149;61ff61…5d5c97
11-07-19:36:11.181;miner3;🔨 mined potential block                 ;43150;a37590…7b1a2c
11-07-19:36:35.262;miner2;🔨 mined potential block                 ;43151;66fed4…42ee77
11-07-19:37:19.262;miner4;🔨 mined potential block                 ;43152;7f6a70…f0bd5a
11-07-19:37:22.674;miner4;🔨 mined potential block                 ;43153;a227c0…d61512
11-07-19:37:23.064;miner4;🔨 mined potential block                 ;43154;69922d…125b19
11-07-19:37:23.538;miner3;🔨 mined potential block                 ;43155;3af4d3…224f6f
11-07-19:37:30.851;miner2;🔨 mined potential block                 ;43156;510fe8…e10644
11-07-19:37:31.656;miner3;🔨 mined potential block                 ;43157;5cb380…29d5f9
11-07-19:37:48.891;miner4;🔨 mined potential block                 ;43158;a2946c…494463
11-07-19:37:56.580;miner2;🔨 mined potential block                 ;43159;d3bda5…f0ac34
11-07-19:38:14.390;miner3;🔨 mined potential block                 ;43160;b6e0b3…2b49cd
11-07-19:38:16.336;miner2;🔨 mined potential block                 ;43161;6dde3a…420fdf
11-07-19:38:23.479;miner3;🔨 mined potential block                 ;43162;5f958a…8644b9
11-07-19:38:25.357;miner3;🔨 mined potential block                 ;43163;f86c53…c53ee8
11-07-19:38:29.900;miner4;🔨 mined potential block                 ;43164;3014ec…3e11df
11-07-19:38:34.674;miner1;🔨 mined potential block                 ;43165;26c163…8ab550
11-07-19:39:03.783;miner1;🔨 mined potential block                 ;43166;a3ad94…249aff
11-07-19:39:12.840;miner4;🔨 mined potential block                 ;43167;0ee61d…a77846
11-07-19:39:26.545;miner3;🔨 mined potential block                 ;43168;a9921b…97823f
11-07-19:39:47.420;miner2;🔨 mined potential block                 ;43169;e3296f…84c707
11-07-19:39:48.068;miner1;🔨 mined potential block                 ;43170;238a7f…446517
11-07-19:40:01.627;miner4;🔨 mined potential block                 ;43171;585289…75d246
11-07-19:40:23.267;miner1;🔨 mined potential block                 ;43172;61a9c9…5e12a5
11-07-19:40:28.618;miner3;🔨 mined potential block                 ;43173;fedea7…83b76d
11-07-19:40:42.754;miner4;🔨 mined potential block                 ;43174;ae37ca…6f3d88
11-07-19:40:43.273;miner1;🔨 mined potential block                 ;43175;f0a24b…dbbda1
11-07-19:40:52.523;miner4;🔨 mined potential block                 ;43176;0fe256…80974e
11-07-19:41:02.400;miner2;🔨 mined potential block                 ;43177;102cea…b3976d
11-07-19:41:05.352;miner1;🔨 mined potential block                 ;43178;7a86e2…9fdb76
11-07-19:41:16.652;miner2;🔨 mined potential block                 ;43179;38b767…52087c
11-07-19:41:23.072;miner1;🔨 mined potential block                 ;43180;41b2d2…03ea0a
11-07-19:41:25.747;miner2;🔨 mined potential block                 ;43181;f31217…8e6bfa
11-07-19:41:31.033;miner2;🔨 mined potential block                 ;43182;4aaea1…6a762d
11-07-19:41:31.672;miner1;🔨 mined potential block                 ;43183;621eef…074349
11-07-19:41:42.696;miner1;🔨 mined potential block                 ;43184;dc701a…838dd1
11-07-19:41:45.866;miner2;🔨 mined potential block                 ;43185;b3b451…96611a
11-07-19:41:45.972;miner3;🔨 mined potential block                 ;43186;6c7891…dc77c1
11-07-19:41:46.771;miner2;🔨 mined potential block                 ;43187;87aebf…90ce73
11-07-19:42:40.910;miner4;🔨 mined potential block                 ;43188;84e943…361db3
11-07-19:42:42.688;miner1;🔨 mined potential block                 ;43189;38cfce…e524dd
11-07-19:42:47.354;miner2;🔨 mined potential block                 ;43190;255ab6…f45f85
11-07-19:42:59.729;miner4;🔨 mined potential block                 ;43191;8d8747…94480d
11-07-19:43:32.419;miner2;🔨 mined potential block                 ;43192;33625d…e8d775
11-07-19:43:49.884;miner1;🔨 mined potential block                 ;43193;ca96ac…64ad88
11-07-19:44:03.349;miner4;🔨 mined potential block                 ;43194;0ad5d1…7a4e94
11-07-19:44:07.176;miner3;🔨 mined potential block                 ;43195;bef899…85d375
11-07-19:44:46.309;miner3;🔨 mined potential block                 ;43196;9712e1…a5c576
11-07-19:45:14.365;miner3;🔨 mined potential block                 ;43197;70f948…1bf37e
11-07-19:45:20.365;miner3;🔨 mined potential block                 ;43198;cffc26…d12df1
11-07-19:45:52.089;miner3;🔨 mined potential block                 ;43199;937b16…e13c52
11-07-19:45:56.617;miner2;🔨 mined potential block                 ;43200;43fa07…115d5b
11-07-19:46:33.711;miner3;🔨 mined potential block                 ;43201;49a2ad…182b55
11-07-19:46:53.007;miner4;🔨 mined potential block                 ;43202;c68f0c…9aa42e
11-07-19:46:54.016;miner4;🔨 mined potential block                 ;43203;b69eeb…36b17f
11-07-19:46:54.273;miner2;🔨 mined potential block                 ;43204;974816…da3356
11-07-19:47:01.474;miner4;🔨 mined potential block                 ;43205;616118…886c6c
11-07-19:47:06.306;miner4;🔨 mined potential block                 ;43206;255dae…2a68f3
11-07-19:47:12.523;miner4;🔨 mined potential block                 ;43207;4e609f…af6b0c
11-07-19:47:13.567;miner1;🔨 mined potential block                 ;43208;164257…ac3eda
11-07-19:47:15.421;miner4;🔨 mined potential block                 ;43209;34394a…e68ab4
11-07-19:47:20.604;miner1;🔨 mined potential block                 ;43210;0f01fb…4f9261
11-07-19:47:24.859;miner4;🔨 mined potential block                 ;43211;d865b0…63fca5
11-07-19:47:34.064;miner3;🔨 mined potential block                 ;43212;842952…529e17
11-07-19:47:36.140;miner3;🔨 mined potential block                 ;43213;2fb0a0…46dc3d
11-07-19:48:00.458;miner2;🔨 mined potential block                 ;43214;6b87d6…3a2297
11-07-19:48:32.175;miner4;🔨 mined potential block                 ;43215;363aef…7b0192
11-07-19:48:46.350;miner3;🔨 mined potential block                 ;43216;b3ee1c…951509
11-07-19:48:49.095;miner2;🔨 mined potential block                 ;43217;baabaf…f0604b
11-07-19:48:50.039;miner1;🔨 mined potential block                 ;43218;96c83b…b17aa5
11-07-19:48:53.759;miner4;🔨 mined potential block                 ;43219;fa4463…66bd50
11-07-19:49:02.267;miner2;🔨 mined potential block                 ;43220;10bde2…d4396d
11-07-19:49:05.506;miner4;🔨 mined potential block                 ;43221;adb7bc…b4da4e
11-07-19:49:08.872;miner2;🔨 mined potential block                 ;43222;27fc3b…3fd78e
