10-11-08:23:24.874;miner1;6;18;722214…fd9f87
10-11-08:23:24.874;miner1;6;18;722214…fd9f87
10-11-08:23:26.374;miner1;4;19;d07531…bc5847
10-11-08:23:26.374;miner1;7;19;d07531…bc5847
10-11-08:23:26.463;miner1;2;-1;d07531…bc5847
10-11-08:23:26.463;miner1;3;19;d07531…bc5847
10-11-08:23:26.493;miner1;3;19;d07531…bc5847
10-11-08:23:26.493;miner1;3;19;d07531…bc5847
10-11-08:23:26.494;miner1;5;-1;d07531…bc5847
10-11-08:23:26.494;miner1;6;19;d07531…bc5847
10-11-08:23:26.568;miner1;4;19;d07531…bc5847
10-11-08:23:26.568;miner1;6;19;d07531…bc5847
10-11-08:23:26.568;miner1;6;19;d07531…bc5847
10-11-08:23:26.568;miner1;6;19;d07531…bc5847
10-11-08:23:26.568;miner1;6;19;d07531…bc5847
10-11-08:23:26.568;miner1;6;19;d07531…bc5847
10-11-08:23:26.569;miner1;6;19;d07531…bc5847
10-11-08:23:26.569;miner1;4;19;d07531…bc5847
10-11-08:23:26.718;miner1;4;19;d07531…bc5847
